edge_u,edge_v,edge_k,road_type,matched_segment_id,match_dist_m
13685690197,261221020,0,secondary,643,402.1
13685690197,733197948,0,secondary_link,643,484.7
13685854910,261221018,0,primary,643,270.9
13685854910,551436855,0,primary,643,323.3
13685854927,261221010,0,secondary,83,195.4
13685854927,261230294,0,secondary,83,151.6
13689359773,13689374940,0,motorway,,
13689374940,13689374943,0,motorway,,
13689374940,13689374943,1,emergency_bay,,
13689374943,701603,0,motorway,,
13689374943,13689374940,0,emergency_bay,,
13695842089,10212764966,0,residential,43,176.3
13696690505,261108773,0,tertiary,41,536.3
13700062085,261123885,0,tertiary,950,837.2
13700062085,6489421214,0,tertiary,950,836.1
13700158659,13708939903,0,secondary,43,766.2
13700158659,261200631,0,secondary,43,791.0
13700158659,13700158661,0,secondary_link,43,758.8
13700158661,6483279727,0,tertiary,43,741.1
13700158661,261176532,0,tertiary,43,739.7
13704169755,261301958,0,residential,,
13704169755,377277341,0,primary,,
13704169755,261221304,0,primary,,
13704195442,2998908255,0,motorway,400,185.5
13704195451,2998820402,0,motorway,122,58.3
13706898735,13716952128,0,secondary,950,176.0
13706898735,13708939892,0,secondary,950,128.1
13706898735,13706898738,0,secondary_link,950,122.3
13706898738,261220999,0,tertiary,950,119.4
13706898738,10189456390,0,tertiary,950,113.2
13706898750,261221003,0,secondary,,
13706898750,13716952137,0,secondary,950,868.0
13706898750,13700062085,0,secondary_link,950,859.6
13706898753,13716952138,0,secondary,950,808.0
13706898753,261221002,0,secondary,950,616.3
13706898753,13716985457,0,secondary_link,950,817.4
13708939889,13708939893,0,secondary_link,950,126.1
13708939889,261220998,0,secondary,950,166.7
13708939889,261220999,0,secondary,950,123.5
13708939892,261220999,0,secondary,950,124.0
13708939892,13706898735,0,secondary,950,128.1
13708939893,10189456387,0,tertiary,950,131.0
13708939893,261220999,0,tertiary,950,125.9
13708939903,13700158659,0,secondary,43,766.2
13708939903,261176532,0,secondary,43,747.0
13708939904,9924006950,0,secondary,43,710.6
13708939904,261176532,0,secondary,43,731.4
13708939907,261221005,0,secondary,43,414.2
13708939907,13716952165,0,secondary,43,360.8
13708939917,13708939918,0,secondary,43,207.7
13708939917,261221007,0,secondary,43,249.2
13708939917,10212764949,0,residential,43,213.9
13708939918,13708939917,0,secondary,43,207.7
13708939918,9924006959,0,secondary,43,200.2
13708939918,10212764966,0,residential,43,201.7
13709108067,261226504,0,residential,,
13709108068,261226504,0,residential,,
13709817306,13673012076,0,residential,950,327.4
13709817306,261210821,0,secondary,950,331.8
13709817306,261220998,0,secondary,950,282.6
13709817307,261146445,0,secondary,949,374.5
13709817307,9993900266,0,secondary,949,417.8
13709817307,13709817309,0,secondary_link,949,422.5
13709817309,261220996,0,tertiary,950,428.9
13709817309,261281938,0,tertiary,950,455.9
13709817311,261210821,0,secondary,950,360.0
13709817311,13709817313,0,secondary_link,950,404.7
13709817311,261220996,0,secondary,950,405.6
13709817313,261220996,0,tertiary,950,427.3
13709817313,10171951985,0,tertiary,950,425.7
13716952107,261198985,0,secondary,949,250.5
13716952107,13673011998,0,unclassified,949,251.6
13716952107,261115563,0,secondary,949,210.7
13716952128,13706898735,0,secondary,950,176.0
13716952128,261221001,0,secondary,950,242.4
13716952128,11211191674,0,secondary_link,950,245.7
13716952137,13706898750,0,secondary,950,868.0
13716952137,261123885,0,secondary,950,845.6
13716952138,13706898753,0,secondary,950,808.0
13716952138,261123885,0,secondary,950,829.2
13716952156,9924006955,0,secondary,43,451.8
13716952156,261221005,0,secondary,43,429.1
13716952165,261221007,0,secondary,43,312.4
13716952165,13708939907,0,secondary,43,360.8
13716952165,10212764948,0,residential,43,318.3
13716952234,10648843486,0,secondary_link,643,344.2
13716952234,261221018,0,secondary,643,289.1
13716952234,261221020,0,secondary,643,340.8
13716952241,13685690178,0,secondary,643,527.7
13716952241,261221021,0,secondary,643,508.2
13716952246,13685690197,0,secondary,643,476.5
13716952246,261221021,0,secondary,643,494.1
13716985457,261123885,0,tertiary,950,838.6
13716985457,6489421225,0,tertiary,950,839.8
13719189727,261147244,0,residential,942,121.0
13719189727,13719189728,0,residential,942,127.9
13719189728,409169155,0,residential,942,173.0
13721817532,13721817533,0,motorway,,
13721817533,13721817536,0,motorway_link,,
13721817536,385632625,0,motorway,,
13728830216,261121567,0,unclassified,1308,190.5
13728830216,13728830218,0,secondary,1307,182.8
13728830216,33718681,0,secondary,1307,147.2
13728830218,261121570,0,unclassified,1308,137.2
13728830218,13728830216,0,secondary,1307,182.8
13728830218,874440312,0,secondary,1307,222.2
13731359114,262247424,0,secondary,679,202.4
13731359114,258966841,0,secondary,679,168.7
13732280358,2078115592,0,residential,774,741.5
13733385115,305529088,0,unclassified,56,709.2
13733385115,1447016277,0,tertiary,57,771.7
13733385115,288990019,0,tertiary,57,438.4
13733437839,250755918,0,tertiary,158,734.0
13733437839,6412759538,0,tertiary,158,676.6
13735393816,261201095,0,residential,237,217.5
13741140836,1393762198,0,residential,527,395.6
13743421704,3408107716,0,residential,1224,335.1
13743421704,3408107712,0,residential,1224,366.7
13743421705,3408107716,0,residential,1224,370.6
13743421705,353809557,0,secondary,1224,407.2
13743421705,345370273,0,secondary,1224,445.8
13753312323,261172279,0,residential,1049,609.9
13753312323,261210541,0,residential,351,601.3
13753312323,5970397473,0,secondary,1049,564.9
13753312323,13753312327,0,secondary,351,524.0
13753312327,261285902,0,residential,351,404.5
13753312327,13753312323,0,secondary,351,524.0
13753312327,261135315,0,secondary,351,341.8
13753312327,261235126,0,residential,351,454.7
13753429063,13753429068,0,residential,1049,468.2
13753429063,391351723,0,secondary,1049,455.5
13753429068,13753429063,0,residential,1049,468.2
13753429068,367598520,0,residential,1049,507.6
13753429068,261285632,0,secondary,1049,508.5
13753480557,261132813,0,residential,152,423.6
13753480557,261197750,0,residential,152,397.6
13753480557,261132811,0,tertiary,152,376.3
13761928881,1309434614,0,secondary,238,332.8
13761928881,6993685342,0,secondary,238,449.4
13762723833,13762723834,0,secondary,151,635.3
13762723833,9252307305,0,secondary,151,594.6
13762723834,1309395268,0,secondary,151,715.5
13762723834,13762723833,0,secondary,151,635.3
13765264210,2166683937,0,residential,223,97.6
13767947565,258956097,0,tertiary,1060,334.4
13767947565,261177791,0,unclassified,1060,321.9
13767947566,261252846,0,residential,1060,492.7
13767947566,261264129,0,tertiary,1060,519.4
13767947566,13767947565,0,tertiary,1060,418.5
13767947566,261177792,0,unclassified,1060,420.4
13768006361,288070450,0,residential,1052,294.1
13768006361,258956336,0,tertiary,1052,335.6
13768625208,287260704,0,secondary,867,240.6
13768713854,5455060352,0,secondary,938,145.2
13768713854,13284309237,0,secondary,938,64.4
13768713854,13792612467,0,tertiary,938,98.8
13772977547,13772977550,0,tertiary,115,626.0
13772977547,12242442060,0,residential,115,616.5
13772977549,13772977551,0,tertiary,115,632.7
13772977550,13772977549,0,residential,115,628.1
13772977550,261211004,0,tertiary,115,614.9
13772977551,13772977547,0,residential,115,630.6
13772977551,10738158864,0,tertiary,115,640.2
13785673977,253960275,0,secondary,913,277.8
13785673977,262184867,0,secondary,913,250.3
13785673986,261296836,0,residential,913,312.6
13785673986,13785673993,0,secondary,913,342.2
13785673990,10119828624,0,secondary,913,289.2
13785673990,253960275,0,tertiary,913,300.5
13785673992,713243362,0,tertiary,913,344.8
13785673992,13785673990,0,secondary,913,325.8
13785673993,13785673992,0,tertiary,913,365.6
13785673993,349814761,0,secondary,913,420.4
13787793086,14120973182,0,secondary,978,705.9
13787793086,1894138934,0,secondary,978,762.7
13792282021,13792282023,0,secondary,208,401.1
13792282021,13792282022,0,primary,208,400.8
13792282021,261136471,0,secondary,208,332.9
13792282021,261147621,0,primary,208,300.0
13792282022,13792282023,0,secondary,192,399.9
13792282022,13792282021,0,primary,208,400.8
13792282022,369872255,0,secondary,209,403.5
13792282022,261147618,0,primary,192,349.8
13792282023,13792282021,0,secondary,208,401.1
13792282023,13792282022,0,secondary,192,399.9
13792282023,1764470748,0,secondary,192,403.2
13792282023,369875105,0,secondary,192,319.5
13792437249,261262790,0,residential,738,569.1
13792437249,261174899,0,tertiary,738,518.8
13792437249,13792437324,0,tertiary,738,578.1
13792437298,13792437324,0,secondary,738,611.6
13792437298,13792437323,0,secondary,738,615.0
13792437298,261164784,0,secondary,938,528.9
13792437298,1991183949,0,secondary,938,583.4
13792437323,13792437298,0,secondary,738,615.0
13792437323,13792437324,0,tertiary,738,607.1
13792437323,261141696,0,tertiary,938,592.5
13792437323,8178714821,0,secondary,738,538.7
13792437324,13792437298,0,secondary,738,611.6
13792437324,13792437323,0,tertiary,738,607.1
13792437324,365054282,0,secondary,738,536.1
13792437324,13792437249,0,tertiary,738,578.1
13792612434,13807054222,0,tertiary,938,112.2
13792612434,261163516,0,tertiary,938,176.7
13792612435,13792612452,0,tertiary,737,67.3
13792612435,261289045,0,residential,737,130.6
13792612435,13792612455,0,tertiary,737,46.9
13792612437,13284309237,0,secondary,737,48.0
13792612437,13284309248,0,secondary,737,38.0
13792612445,13807054222,0,tertiary,938,109.4
13792612445,13792612458,0,tertiary,938,101.8
13792612445,261147069,0,residential,938,149.8
13792612452,369649678,0,tertiary,737,94.2
13792612452,13284309248,0,secondary_link,737,60.7
13792612452,13792612435,0,tertiary,737,67.3
13792612455,13792612459,0,tertiary,938,37.2
13792612455,768249764,0,secondary,737,227.6
13792612455,13792612435,0,tertiary,737,46.9
13792612455,13284309248,0,secondary,737,36.5
13792612458,369649808,0,tertiary,938,100.4
13792612458,13792612445,0,tertiary,938,101.8
13792612458,13792612459,0,tertiary,938,77.0
13792612459,13792612455,0,tertiary,938,37.2
13792612459,13792612458,0,tertiary,938,77.0
13792612467,13792612434,0,tertiary,938,111.2
13792612467,13768713854,0,tertiary,938,98.8
13796112393,261249492,0,residential,,
13796112393,261303470,0,residential,,
13796112393,261249486,0,residential,,
13796112393,261333155,0,residential,,
13797006253,261158134,0,residential,852,537.1
13797006253,261158132,0,residential,852,456.7
13797006253,13797006256,0,tertiary,852,560.7
13797006253,261147362,0,tertiary,852,444.2
13797006256,261230022,0,residential,852,667.1
13797006256,261250338,0,tertiary,852,714.7
13797006256,13797006253,0,tertiary,852,560.7
13797006256,261230018,0,residential,852,602.2
13799999152,261128741,0,residential,1266,435.6
13799999152,13799999157,0,tertiary,1266,398.6
13799999152,4794139114,0,tertiary,1266,389.3
13799999157,261187506,0,residential,1266,392.4
13799999157,13799999152,0,tertiary,1266,398.6
13799999157,250278980,0,tertiary,1266,491.2
13807054222,13792612434,0,tertiary,938,112.2
13807054222,13792612467,0,tertiary,938,109.1
13807054222,13792612445,0,tertiary,938,109.4
13816588147,13816588148,0,primary,844,611.3
13816588147,261199654,0,primary,844,459.2
13816588148,13816588147,0,primary,844,611.3
13816588148,261140933,0,residential,844,654.3
13816588148,261202820,0,primary,844,770.4
13819620547,365461190,0,residential,771,684.0
13849892488,261292549,0,secondary,533,400.1
13849892488,1446948440,0,secondary,533,400.4
13849914472,1446792353,0,secondary,549,322.8
13849993803,13849993810,0,secondary,533,292.9
13849993803,6047569131,0,secondary,533,248.0
13849993803,261132886,0,secondary,533,350.8
13849993805,13849993803,0,residential,533,298.6
13849993805,13849993810,0,secondary_link,533,290.3
13849993806,1446674901,0,secondary,548,266.4
13849993806,10579967937,0,secondary,548,229.6
13849993810,13849993803,0,secondary,533,292.9
13849993810,1446948450,0,residential,533,287.2
13849993810,13849993806,0,secondary,533,271.5
13854136974,261104011,0,tertiary_link,220,404.7
13854136974,358541434,0,tertiary_link,220,398.6
13854136974,261224743,0,tertiary,220,424.3
13854285223,13854285258,0,tertiary,220,276.1
13854285223,13854285227,0,tertiary,220,223.4
13854285227,13854285223,0,tertiary,220,223.4
13854285227,261154473,0,tertiary,220,96.7
13854285258,261224737,0,tertiary,220,335.4
13854285258,13854285223,0,tertiary,220,276.1
13859298474,13859298475,0,tertiary,519,453.0
13859298474,705676115,0,tertiary,519,393.0
13859298474,705676129,0,tertiary,147,390.6
13859298475,13859298474,0,tertiary,519,453.0
13859298475,345515498,0,tertiary,147,477.3
13861345716,1001541343,0,residential,,
13861345716,1001541199,0,residential,,
13861345716,261212988,0,secondary,,
13861345716,261191103,0,secondary,,
13863488854,262072911,0,residential,521,242.4
13863488854,12251016037,0,residential,521,309.4
13889753399,261199734,0,secondary,739,213.4
13889753399,261139259,0,secondary,739,193.1
13889753399,2401873932,0,residential,739,173.6
13889887311,261123544,0,residential,626,758.2
13889887311,13889887312,0,secondary,626,760.8
13889887311,317750462,0,secondary,940,758.5
13889887311,261123546,0,residential,940,756.5
13889887312,261187472,0,residential,627,668.1
13889887312,261233565,0,residential,626,666.5
13889887312,13889887314,0,secondary,626,677.5
13889887312,13889887311,0,secondary,626,760.8
13889887314,13889887315,0,secondary,626,631.1
13889887314,13889887312,0,secondary,626,677.5
13889887315,1316564979,0,residential,626,563.7
13889887315,440905777,0,secondary,627,555.4
13889887315,13889887314,0,secondary,626,631.1
13894777188,27729684,0,motorway_link,608,645.1
13894777188,1980577576,0,secondary,608,511.9
13918449475,473197401,0,residential,,
13918449475,261197414,0,tertiary,,
13921163476,13961074626,0,secondary,1189,300.5
13921163476,1257584207,0,primary,1189,265.9
13921163477,13961074626,0,secondary,1189,289.8
13921163477,250278809,0,secondary,1189,255.4
13921163477,261225891,0,residential,791,361.8
13921426628,261234041,0,primary,,
13921426628,2614317473,0,primary,,
13924271448,2022711298,0,unclassified,,
13924271448,9461856215,0,primary,,
13924271449,13924271448,0,primary,,
13924271449,10020470879,0,unclassified,,
13924365218,10020200163,0,secondary,,
13924365218,29840529,0,primary,,
13924365265,4686227154,0,tertiary,,
13924365265,14015799764,0,tertiary,,
13924365265,261229274,0,tertiary,,
13924365330,10020200162,0,residential,,
13924438133,13924438140,0,unclassified,,
13924438133,13924438137,0,primary,,
13924438137,4336051589,0,unclassified,,
13924438137,261117864,0,unclassified,,
13924438137,4336050483,0,primary,,
13924438140,13924438133,0,unclassified,,
13924438140,10772597868,0,primary,,
13924438140,261273392,0,unclassified,,
13927143631,13927143632,0,secondary,388,823.6
13927143631,261142035,0,secondary,388,807.4
13927143632,408459709,0,secondary,388,843.2
13927143632,13927143631,0,secondary,388,823.6
13936859737,261140625,0,residential,815,513.5
13936859737,12251326181,0,residential,815,410.5
13936859737,261160254,0,residential,815,508.1
13936859737,712770974,0,residential,815,430.0
13937491937,261174930,0,residential,699,130.9
13943917783,307939992,0,secondary,294,440.5
13943917783,307940501,0,secondary,294,515.4
13943917783,261115337,0,residential,294,486.2
13946413839,261204464,0,residential,528,568.0
13946413839,261222034,0,residential,528,480.0
13946413839,261259967,0,residential,528,574.4
